,GameKey,PlayerID,SeasonType,Season,GameDate,Week,Team,Opponent,HomeOrAway,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPointsPPR,FantasyPosition,PlayerGameID,ExtraPointsAttempted,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,InjuryStatus,TeamID,OpponentID,ScoreID
74,202010909,14697,1,2020,2020-11-08T16:25:00,9,DAL,PIT,HOME,2,Greg Zuerlein,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,13.0,13.0,K,990548992,1.0,15.0,0.0,0.0,2.0,2.0,0.0,15.0,,9,28,17393
84,202010931,1694,1,2020,2020-11-05T20:20:00,9,GB,SF,AWAY,2,Mason Crosby,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,12.0,12.0,K,990547102,4.0,12.0,1.0,0.0,0.0,0.0,1.0,12.0,,12,31,17383
85,202010902,19565,1,2020,2020-11-08T13:00:00,9,ATL,DEN,HOME,7,Younghoe Koo,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,12.0,12.0,K,990547784,4.0,12.0,0.0,0.0,1.0,0.0,1.0,12.0,,2,10,17384
105,202010915,18215,1,2020,2020-11-08T13:00:00,9,HOU,JAX,AWAY,7,Ka'imi Fairbairn,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,11.0,11.0,K,990547901,3.0,11.0,0.0,0.0,1.0,0.0,1.0,11.0,,13,15,17391
106,202010916,19073,1,2020,2020-11-08T13:00:00,9,KC,CAR,HOME,7,Harrison Butker,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,11.0,11.0,K,990548078,4.0,11.0,0.0,0.0,1.0,0.0,1.0,11.0,,16,5,17388
107,202010935,10333,1,2020,2020-11-08T13:00:00,9,NYG,WAS,AWAY,5,Graham Gano,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,11.0,11.0,K,990548223,2.0,13.0,0.0,0.0,1.0,2.0,0.0,13.0,,23,35,17390
112,202010924,22482,1,2020,2020-11-09T20:15:00,9,NYJ,NE,HOME,6,Sergio Castillo,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,11.0,11.0,K,990550257,3.0,11.0,0.0,0.0,1.0,0.0,1.0,11.0,,24,21,17396
124,202010904,17215,1,2020,2020-11-08T13:00:00,9,SEA,BUF,AWAY,5,Jason Myers,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,10.0,10.0,K,990547599,4.0,12.0,0.0,0.0,0.0,2.0,0.0,12.0,,30,4,17385
149,202010902,14996,1,2020,2020-11-08T13:00:00,9,DEN,ATL,AWAY,8,Brandon McManus,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,9.0,9.0,K,990547816,3.0,11.0,0.0,0.0,0.0,2.0,0.0,11.0,,10,2,17384
151,202010915,17139,1,2020,2020-11-08T13:00:00,9,JAX,HOU,HOME,4,Josh Lambo,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,9.0,9.0,K,990547944,2.0,9.0,0.0,0.0,1.0,0.0,1.0,9.0,,15,13,17391
181,202010920,549,1,2020,2020-11-08T13:00:00,9,DET,MIN,AWAY,5,Matt Prater,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,8.0,8.0,K,990547637,2.0,9.0,0.0,1.0,0.0,1.0,0.0,9.0,,11,20,17389
184,202010935,14867,1,2020,2020-11-08T13:00:00,9,WAS,NYG,HOME,3,Dustin Hopkins,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,8.0,K,990548288,2.0,10.0,0.0,0.0,0.0,2.0,0.0,10.0,,35,23,17390
185,202010929,20144,1,2020,2020-11-08T16:05:00,9,LAC,LV,HOME,4,Michael Badgley,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,8.0,8.0,K,990548375,2.0,9.0,0.0,1.0,0.0,1.0,0.0,9.0,,29,25,17392
186,202010909,16191,1,2020,2020-11-08T16:25:00,9,PIT,DAL,AWAY,9,Chris Boswell,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,K,990549059,2.0,9.0,0.0,0.0,0.0,1.0,1.0,9.0,,28,9,17393
188,202010933,18478,1,2020,2020-11-08T20:20:00,9,NO,TB,AWAY,3,Wil Lutz,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,8.0,8.0,K,990549893,5.0,8.0,0.0,0.0,1.0,0.0,0.0,8.0,,22,33,17395
219,202010916,21519,1,2020,2020-11-08T13:00:00,9,CAR,KC,AWAY,4,Joey Slye,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,7.0,7.0,K,990548036,4.0,8.0,0.0,0.0,0.0,1.0,0.0,8.0,,5,16,17388
227,202010929,19989,1,2020,2020-11-08T16:05:00,9,LV,LAC,AWAY,2,Daniel Carlson,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,7.0,7.0,K,990548438,4.0,7.0,0.0,0.0,1.0,0.0,0.0,7.0,,25,29,17392
228,202010901,19079,1,2020,2020-11-08T16:25:00,9,ARI,MIA,HOME,5,Zane Gonzalez,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,7.0,7.0,K,990549134,4.0,7.0,0.0,0.0,1.0,0.0,0.0,7.0,,1,19,17394
270,202010914,14688,1,2020,2020-11-08T13:00:00,9,BAL,IND,AWAY,9,Justin Tucker,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,6.0,6.0,K,990547417,3.0,7.0,0.0,0.0,0.0,1.0,0.0,7.0,,3,14,17387
282,202010934,2982,1,2020,2020-11-08T13:00:00,9,TEN,CHI,HOME,3,Stephen Gostkowski,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,6.0,6.0,K,990548167,3.0,7.0,0.0,0.0,0.0,1.0,0.0,7.0,,34,6,17386
328,202010931,1410,1,2020,2020-11-05T20:20:00,9,SF,GB,HOME,9,Robbie Gould,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,5.0,K,990547161,2.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,,31,12,17383
334,202010934,16301,1,2020,2020-11-08T13:00:00,9,CHI,TEN,AWAY,2,Cairo Santos,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,5.0,K,990548126,2.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,,6,34,17386
392,202010914,22112,1,2020,2020-11-08T13:00:00,9,IND,BAL,HOME,3,Rodrigo Blankenship,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,K,990547514,1.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,,14,3,17387
394,202010920,13109,1,2020,2020-11-08T13:00:00,9,MIN,DET,HOME,5,Dan Bailey,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,K,990547697,5.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,,20,11,17389
494,202010933,8750,1,2020,2020-11-08T20:20:00,9,TB,NO,HOME,3,Ryan Succop,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,K,990549921,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,,33,22,17395
878,202010902,21105,1,2020,2020-11-08T13:00:00,9,ATL,DEN,HOME,1,Elliott Fry,K,ST,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K,990547802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,10,17384
1346,202010929,17118,1,2020,2020-11-08T16:05:00,9,LAC,LV,HOME,1,Ty Long,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K,990548353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29,25,17392
1610,202010924,18735,1,2020,2020-11-09T20:15:00,9,NYJ,NE,HOME,9,Sam Ficken,K,ST,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K,990550221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Out,24,21,17396
27,202011001,22108,1,2020,2020-11-15T16:05:00,10,BUF,ARI,AWAY,2,Tyler Bass,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,18.0,18.0,K,990551877,3.0,18.0,0.0,0.0,0.0,0.0,3.0,18.0,,4,1,17406
38,202011011,549,1,2020,2020-11-15T13:00:00,10,DET,WAS,HOME,5,Matt Prater,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,16.0,16.0,K,990551527,3.0,16.0,0.0,0.0,1.0,0.0,2.0,16.0,,11,35,17399
39,202011005,8750,1,2020,2020-11-15T13:00:00,10,TB,CAR,AWAY,3,Ryan Succop,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,16.0,16.0,K,990551355,5.0,17.0,0.0,3.0,0.0,1.0,0.0,17.0,,33,5,17403
49,202011025,19989,1,2020,2020-11-15T16:05:00,10,LV,DEN,HOME,2,Daniel Carlson,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,15.0,15.0,K,990551980,4.0,15.0,0.0,2.0,0.0,0.0,1.0,15.0,,25,10,17404
54,202011001,19079,1,2020,2020-11-15T16:05:00,10,ARI,BUF,HOME,5,Zane Gonzalez,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,14.0,14.0,K,990551793,2.0,16.0,0.0,2.0,0.0,2.0,0.0,16.0,,1,4,17406
62,202011019,20033,1,2020,2020-11-15T16:05:00,10,MIA,LAC,HOME,7,Jason Sanders,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,13.0,13.0,K,990552091,2.0,14.0,0.0,0.0,1.0,1.0,1.0,14.0,,19,29,17643
73,202011028,16191,1,2020,2020-11-15T16:25:00,10,PIT,CIN,HOME,9,Chris Boswell,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,12.0,12.0,K,990552616,3.0,14.0,0.0,0.0,1.0,2.0,0.0,14.0,,28,7,17402
74,202011032,17215,1,2020,2020-11-15T16:25:00,10,SEA,LAR,AWAY,5,Jason Myers,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,12.0,12.0,K,990552395,1.0,12.0,0.0,0.0,2.0,0.0,1.0,12.0,,30,32,17407
105,202011034,22112,1,2020,2020-11-12T20:20:00,10,IND,TEN,AWAY,3,Rodrigo Blankenship,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,10.0,10.0,K,990550981,4.0,11.0,0.0,1.0,0.0,1.0,0.0,11.0,,14,34,17397
107,202011012,21542,1,2020,2020-11-15T13:00:00,10,JAX,GB,AWAY,5,Chase McLaughlin,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,10.0,10.0,K,990551744,2.0,10.0,0.0,0.0,1.0,0.0,1.0,10.0,,15,12,17400
127,202011023,10333,1,2020,2020-11-15T13:00:00,10,NYG,PHI,HOME,5,Graham Gano,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,9.0,9.0,K,990551183,3.0,10.0,0.0,0.0,1.0,1.0,0.0,10.0,,23,26,17401
128,202011011,14867,1,2020,2020-11-15T13:00:00,10,WAS,DET,AWAY,3,Dustin Hopkins,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,9.0,9.0,K,990551589,3.0,10.0,0.0,0.0,1.0,1.0,0.0,10.0,,35,11,17399
135,202011022,18478,1,2020,2020-11-15T16:25:00,10,NO,SF,HOME,3,Wil Lutz,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,9.0,9.0,K,990552458,3.0,10.0,0.0,1.0,0.0,1.0,0.0,10.0,,22,31,17408
159,202011025,14996,1,2020,2020-11-15T16:05:00,10,DEN,LV,AWAY,8,Brandon McManus,K,ST,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,K,990551883,0.0,8.0,0.0,0.0,1.0,0.0,1.0,8.0,,10,25,17404
