GameKey,SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,Sacks,SackYards,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturnTouchdowns,KickReturnTouchdowns,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,FantasyPoints,PointsAllowedByDefenseSpecialTeams,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,PlayerID,HomeOrAway,TeamID,OpponentID,ScoreID,week_id
201810315,1,2018,3,2018-09-23T13:00:00,TEN,JAX,6.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0,12.0,6.0,0.0,12.0,12.0,34,AWAY,34,15,16694,2018_3
201810335,1,2018,3,2018-09-23T13:00:00,WAS,GB,17.0,0.0,4.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0,7.0,17.0,0.0,7.0,7.0,97,HOME,35,12,16692,2018_3
201810401,1,2018,4,2018-09-30T16:05:00,ARI,SEA,20.0,0.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0,3.0,20.0,0.0,3.0,3.0,1,HOME,1,30,16712,2018_4
201810402,1,2018,4,2018-09-30T13:00:00,ATL,CIN,37.0,0.0,3.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0,1.0,37.0,0.0,3.0,3.0,2,HOME,2,7,16703,2018_4
201810428,1,2018,4,2018-09-30T20:20:00,BAL,PIT,14.0,0.0,1.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0,6.0,14.0,0.0,6.0,6.0,36,AWAY,3,28,16715,2018_4
201810412,1,2018,4,2018-09-30T13:00:00,BUF,GB,22.0,0.0,2.0,16.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0,6.0,22.0,0.0,6.0,6.0,37,AWAY,4,12,16706,2018_4
201810406,1,2018,4,2018-09-30T13:00:00,CHI,TB,10.0,0.0,4.0,20.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,14.0,10.0,0.0,14.0,14.0,38,HOME,6,33,16704,2018_4
201810402,1,2018,4,2018-09-30T13:00:00,CIN,ATL,36.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0,-1.0,36.0,0.0,-1.0,-1.0,7,AWAY,7,2,16703,2018_4
201810425,1,2018,4,2018-09-30T16:05:00,CLE,LV,45.0,0.0,3.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0,3.0,39.0,0.0,3.0,3.0,8,AWAY,8,25,16711,2018_4
201810409,1,2018,4,2018-09-30T13:00:00,DAL,DET,24.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0,3.0,24.0,0.0,3.0,3.0,48,HOME,9,11,16705,2018_4
201810410,1,2018,4,2018-10-01T20:15:00,DEN,KC,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0,1.0,27.0,0.0,1.0,1.0,49,HOME,10,16,16716,2018_4
201810409,1,2018,4,2018-09-30T13:00:00,DET,DAL,26.0,0.0,3.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,3.0,26.0,0.0,3.0,3.0,11,AWAY,11,9,16705,2018_4
201810412,1,2018,4,2018-09-30T13:00:00,GB,BUF,0.0,0.0,7.0,64.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0,23.0,0.0,0.0,23.0,23.0,12,HOME,12,4,16706,2018_4
201810414,1,2018,4,2018-09-30T13:00:00,HOU,IND,34.0,1.0,4.0,27.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,1.0,0,13.0,34.0,0.0,13.0,13.0,13,AWAY,13,14,16708,2018_4
201810414,1,2018,4,2018-09-30T13:00:00,IND,HOU,37.0,0.0,7.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,8.0,31.0,0.0,8.0,8.0,14,HOME,14,13,16708,2018_4
201810415,1,2018,4,2018-09-30T13:00:00,JAX,NYJ,12.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0,9.0,12.0,0.0,9.0,9.0,52,HOME,15,24,16710,2018_4
201810410,1,2018,4,2018-10-01T20:15:00,KC,DEN,23.0,0.0,4.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0,6.0,23.0,0.0,6.0,6.0,55,AWAY,16,10,16716,2018_4
201810429,1,2018,4,2018-09-30T16:25:00,LAC,SF,27.0,0.0,1.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0,5.0,21.0,0.0,5.0,5.0,84,HOME,29,31,16714,2018_4
201810432,1,2018,4,2018-09-27T20:20:00,LAR,MIN,31.0,0.0,4.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0,5.0,31.0,0.0,5.0,5.0,32,HOME,32,20,16702,2018_4
201810425,1,2018,4,2018-09-30T16:05:00,LV,CLE,42.0,1.0,2.0,16.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0,12.0,42.0,0.0,12.0,12.0,83,HOME,25,8,16711,2018_4
201810421,1,2018,4,2018-09-30T13:00:00,MIA,NE,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,0.0,38.0,0.0,0.0,0.0,64,AWAY,19,21,16709,2018_4
201810432,1,2018,4,2018-09-27T20:20:00,MIN,LAR,38.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0,-3.0,38.0,0.0,-3.0,-3.0,67,AWAY,20,32,16702,2018_4
201810421,1,2018,4,2018-09-30T13:00:00,NE,MIA,7.0,0.0,2.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0,10.0,7.0,0.0,10.0,10.0,21,HOME,21,19,16709,2018_4
201810423,1,2018,4,2018-09-30T16:25:00,NO,NYG,18.0,0.0,3.0,21.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0,8.0,18.0,0.0,8.0,8.0,69,AWAY,22,23,16713,2018_4
201810423,1,2018,4,2018-09-30T16:25:00,NYG,NO,33.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0,0.0,33.0,0.0,0.0,0.0,75,HOME,23,22,16713,2018_4
201810415,1,2018,4,2018-09-30T13:00:00,NYJ,JAX,31.0,0.0,2.0,11.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0,7.0,29.0,0.0,7.0,7.0,82,AWAY,24,15,16710,2018_4
201810434,1,2018,4,2018-09-30T13:00:00,PHI,TEN,26.0,0.0,3.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0,5.0,26.0,0.0,5.0,5.0,26,AWAY,26,34,16707,2018_4
201810428,1,2018,4,2018-09-30T20:20:00,PIT,BAL,26.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0,4.0,26.0,0.0,4.0,4.0,28,HOME,28,3,16715,2018_4
201810401,1,2018,4,2018-09-30T16:05:00,SEA,ARI,17.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0,4.0,17.0,0.0,4.0,4.0,90,AWAY,30,1,16712,2018_4
201810429,1,2018,4,2018-09-30T16:25:00,SF,LAC,29.0,1.0,1.0,8.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0,8.0,29.0,0.0,8.0,8.0,93,AWAY,31,29,16714,2018_4
201810406,1,2018,4,2018-09-30T13:00:00,TB,CHI,48.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0,-3.0,48.0,0.0,-3.0,-3.0,95,AWAY,33,6,16704,2018_4
201810434,1,2018,4,2018-09-30T13:00:00,TEN,PHI,23.0,0.0,4.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0,6.0,23.0,0.0,6.0,6.0,34,HOME,34,26,16707,2018_4
201810531,1,2018,5,2018-10-07T16:25:00,ARI,SF,18.0,1.0,4.0,49.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,1.0,0,21.0,18.0,0.0,21.0,21.0,1,AWAY,1,31,16728,2018_5
201810528,1,2018,5,2018-10-07T13:00:00,ATL,PIT,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0,-2.0,35.0,0.0,-2.0,-2.0,2,AWAY,2,28,16724,2018_5
201810508,1,2018,5,2018-10-07T13:00:00,BAL,CLE,12.0,0.0,5.0,38.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0,11.0,12.0,0.0,11.0,11.0,36,AWAY,3,8,16720,2018_5
201810504,1,2018,5,2018-10-07T13:00:00,BUF,TEN,12.0,0.0,2.0,8.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0,12.0,12.0,0.0,12.0,12.0,37,HOME,4,34,16718,2018_5
201810505,1,2018,5,2018-10-07T13:00:00,CAR,NYG,31.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0,12.0,31.0,0.0,12.0,12.0,5,HOME,5,23,16725,2018_5
201810507,1,2018,5,2018-10-07T13:00:00,CIN,MIA,17.0,2.0,3.0,16.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,2.0,0,22.0,17.0,0.0,22.0,22.0,7,HOME,7,19,16719,2018_5
201810508,1,2018,5,2018-10-07T13:00:00,CLE,BAL,9.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0,10.0,9.0,0.0,12.0,12.0,8,HOME,8,3,16720,2018_5
201810513,1,2018,5,2018-10-07T20:20:00,DAL,HOU,19.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0,6.0,19.0,0.0,6.0,6.0,48,AWAY,9,13,16730,2018_5
201810524,1,2018,5,2018-10-07T13:00:00,DEN,NYJ,34.0,0.0,1.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0,4.0,34.0,0.0,4.0,4.0,49,AWAY,10,24,16723,2018_5
201810511,1,2018,5,2018-10-07T13:00:00,DET,GB,23.0,0.0,4.0,19.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0,10.0,23.0,0.0,10.0,10.0,11,HOME,11,12,16721,2018_5
201810511,1,2018,5,2018-10-07T13:00:00,GB,DET,31.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0,2.0,31.0,0.0,2.0,2.0,12,AWAY,12,11,16721,2018_5
201810513,1,2018,5,2018-10-07T20:20:00,HOU,DAL,16.0,0.0,2.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0,7.0,16.0,0.0,7.0,7.0,13,HOME,13,9,16730,2018_5
201810521,1,2018,5,2018-10-04T20:20:00,IND,NE,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0,0.0,38.0,0.0,0.0,0.0,14,AWAY,14,21,16717,2018_5
201810516,1,2018,5,2018-10-07T13:00:00,JAX,KC,30.0,0.0,1.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0,5.0,24.0,0.0,5.0,5.0,52,AWAY,15,16,16722,2018_5
201810516,1,2018,5,2018-10-07T13:00:00,KC,JAX,14.0,1.0,5.0,29.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,1.0,0,22.0,14.0,0.0,22.0,22.0,55,HOME,16,15,16722,2018_5
201810529,1,2018,5,2018-10-07T16:05:00,LAC,LV,10.0,0.0,3.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0,11.0,10.0,0.0,11.0,11.0,84,HOME,29,25,16726,2018_5
201810530,1,2018,5,2018-10-07T16:25:00,LAR,SEA,31.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0,1.0,31.0,0.0,1.0,1.0,32,AWAY,32,30,16729,2018_5
201810529,1,2018,5,2018-10-07T16:05:00,LV,LAC,26.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0,1.0,26.0,0.0,1.0,1.0,83,AWAY,25,29,16726,2018_5
201810507,1,2018,5,2018-10-07T13:00:00,MIA,CIN,27.0,1.0,2.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,8.0,0.0,1,11.0,15.0,0.0,13.0,13.0,64,AWAY,19,7,16719,2018_5
201810526,1,2018,5,2018-10-07T16:25:00,MIN,PHI,21.0,1.0,3.0,28.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,0,13.0,21.0,0.0,13.0,13.0,67,AWAY,20,26,16727,2018_5
201810521,1,2018,5,2018-10-04T20:20:00,NE,IND,24.0,0.0,1.0,10.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0,7.0,24.0,0.0,7.0,7.0,21,HOME,21,14,16717,2018_5
201810522,1,2018,5,2018-10-08T20:15:00,NO,WAS,19.0,0.0,3.0,31.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0,8.0,19.0,0.0,8.0,8.0,69,HOME,22,35,16731,2018_5
201810505,1,2018,5,2018-10-07T13:00:00,NYG,CAR,33.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0,5.0,27.0,0.0,5.0,5.0,75,AWAY,23,5,16725,2018_5
201810524,1,2018,5,2018-10-07T13:00:00,NYJ,DEN,16.0,0.0,4.0,33.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0,7.0,16.0,0.0,7.0,7.0,82,HOME,24,10,16723,2018_5
201810526,1,2018,5,2018-10-07T16:25:00,PHI,MIN,23.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0,4.0,17.0,0.0,4.0,4.0,26,HOME,26,20,16727,2018_5
201810528,1,2018,5,2018-10-07T13:00:00,PIT,ATL,17.0,1.0,6.0,43.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,1.0,0,15.0,17.0,0.0,17.0,17.0,28,HOME,28,2,16724,2018_5
201810530,1,2018,5,2018-10-07T16:25:00,SEA,LAR,33.0,0.0,1.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0,4.0,33.0,0.0,4.0,4.0,90,HOME,30,32,16729,2018_5
201810531,1,2018,5,2018-10-07T16:25:00,SF,ARI,28.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0,1.0,22.0,0.0,1.0,1.0,93,HOME,31,1,16728,2018_5
201810504,1,2018,5,2018-10-07T13:00:00,TEN,BUF,13.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0,7.0,13.0,0.0,7.0,7.0,34,AWAY,34,4,16718,2018_5
201810522,1,2018,5,2018-10-08T20:15:00,WAS,NO,43.0,0.0,2.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0.0,43.0,0.0,0.0,0.0,97,AWAY,35,22,16731,2018_5
201810620,1,2018,6,2018-10-14T13:00:00,ARI,MIN,27.0,1.0,4.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,0,14.0,27.0,0.0,14.0,14.0,1,AWAY,1,20,16738,2018_6
201810602,1,2018,6,2018-10-14T13:00:00,ATL,TB,29.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0,5.0,29.0,0.0,5.0,5.0,2,HOME,2,33,16733,2018_6
201810634,1,2018,6,2018-10-14T16:25:00,BAL,TEN,0.0,0.0,11.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0,21.0,0.0,0.0,21.0,21.0,36,AWAY,3,34,16744,2018_6
201810613,1,2018,6,2018-10-14T13:00:00,BUF,HOU,20.0,0.0,7.0,35.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,0.0,0,14.0,14.0,0.0,14.0,14.0,37,AWAY,4,13,16741,2018_6
201810635,1,2018,6,2018-10-14T13:00:00,CAR,WAS,23.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,3.0,23.0,0.0,3.0,3.0,5,AWAY,5,35,16740,2018_6
201810619,1,2018,6,2018-10-14T13:00:00,CHI,MIA,31.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0,5.0,31.0,0.0,5.0,5.0,38,AWAY,6,19,16737,2018_6
201810607,1,2018,6,2018-10-14T13:00:00,CIN,PIT,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,-1.0,28.0,0.0,-1.0,-1.0,7,HOME,7,28,16734,2018_6
201810608,1,2018,6,2018-10-14T13:00:00,CLE,LAC,38.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,-1.0,38.0,0.0,-1.0,-1.0,8,HOME,8,29,16735,2018_6
201810609,1,2018,6,2018-10-14T16:25:00,DAL,JAX,7.0,0.0,3.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0,11.0,7.0,0.0,11.0,11.0,48,HOME,9,15,16743,2018_6
201810610,1,2018,6,2018-10-14T16:05:00,DEN,LAR,23.0,0.0,5.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,7.0,23.0,0.0,7.0,7.0,49,HOME,10,32,16742,2018_6
201810612,1,2018,6,2018-10-15T20:15:00,GB,SF,30.0,0.0,2.0,18.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0,7.0,30.0,0.0,7.0,7.0,12,HOME,12,31,16746,2018_6
201810613,1,2018,6,2018-10-14T13:00:00,HOU,BUF,13.0,1.0,2.0,16.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,0,18.0,13.0,0.0,20.0,20.0,13,HOME,13,4,16741,2018_6
201810624,1,2018,6,2018-10-14T13:00:00,IND,NYJ,42.0,0.0,2.0,13.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0,2.0,36.0,0.0,2.0,2.0,14,AWAY,14,24,16739,2018_6
201810609,1,2018,6,2018-10-14T16:25:00,JAX,DAL,40.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0,-1.0,40.0,0.0,-1.0,-1.0,52,AWAY,15,9,16743,2018_6
201810621,1,2018,6,2018-10-14T20:20:00,KC,NE,43.0,0.0,2.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0.0,43.0,0.0,0.0,0.0,55,AWAY,16,21,16745,2018_6
201810608,1,2018,6,2018-10-14T13:00:00,LAC,CLE,14.0,0.0,5.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0,10.0,14.0,0.0,10.0,10.0,84,AWAY,29,8,16735,2018_6
201810610,1,2018,6,2018-10-14T16:05:00,LAR,DEN,20.0,0.0,2.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0,5.0,20.0,0.0,5.0,5.0,32,AWAY,32,10,16742,2018_6
201810625,1,2018,6,2018-10-14T13:00:00,LV,SEA,27.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0,3.0,27.0,0.0,3.0,3.0,83,HOME,25,30,16736,2018_6
201810619,1,2018,6,2018-10-14T13:00:00,MIA,CHI,28.0,0.0,2.0,13.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0,7.0,28.0,0.0,7.0,7.0,64,HOME,19,6,16737,2018_6
201810620,1,2018,6,2018-10-14T13:00:00,MIN,ARI,17.0,0.0,4.0,32.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,12.0,11.0,0.0,12.0,12.0,67,HOME,20,1,16738,2018_6
201810621,1,2018,6,2018-10-14T20:20:00,NE,KC,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0,0.0,40.0,0.0,0.0,0.0,21,HOME,21,16,16745,2018_6
201810623,1,2018,6,2018-10-11T20:20:00,NYG,PHI,34.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0,0.0,34.0,0.0,0.0,0.0,75,HOME,23,26,16732,2018_6
201810624,1,2018,6,2018-10-14T13:00:00,NYJ,IND,34.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0,13.0,34.0,0.0,13.0,13.0,82,HOME,24,14,16739,2018_6
201810623,1,2018,6,2018-10-11T20:20:00,PHI,NYG,13.0,0.0,4.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0,10.0,13.0,0.0,10.0,10.0,26,AWAY,26,23,16732,2018_6
201810607,1,2018,6,2018-10-14T13:00:00,PIT,CIN,21.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0,3.0,21.0,0.0,3.0,3.0,28,AWAY,28,7,16734,2018_6
201810625,1,2018,6,2018-10-14T13:00:00,SEA,LV,3.0,0.0,6.0,36.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,17.0,3.0,0.0,17.0,17.0,90,AWAY,30,25,16736,2018_6
201810612,1,2018,6,2018-10-15T20:15:00,SF,GB,33.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,2.0,33.0,0.0,2.0,2.0,93,AWAY,31,12,16746,2018_6
201810602,1,2018,6,2018-10-14T13:00:00,TB,ATL,34.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0,0.0,34.0,0.0,0.0,0.0,95,AWAY,33,2,16733,2018_6
201810634,1,2018,6,2018-10-14T16:25:00,TEN,BAL,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,2.0,21.0,0.0,2.0,2.0,34,HOME,34,3,16744,2018_6
201810635,1,2018,6,2018-10-14T13:00:00,WAS,CAR,17.0,0.0,1.0,6.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0,8.0,17.0,0.0,8.0,8.0,97,HOME,35,5,16740,2018_6
201810701,1,2018,7,2018-10-18T20:20:00,ARI,DEN,45.0,0.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0,3.0,33.0,0.0,3.0,3.0,1,HOME,1,10,16747,2018_7
201810702,1,2018,7,2018-10-22T20:15:00,ATL,NYG,20.0,0.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0,5.0,20.0,0.0,5.0,5.0,2,HOME,2,23,16760,2018_7
